Time,Item,Price,Old price,Item code,Seller,URL                                                                                                                                                                                                            ,URL
2021-06-07T11:15:03.606386,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.htm,
2021-06-07T11:15:03.606386,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom,
2021-06-07T11:15:03.606386,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/                                   ,
2021-06-07T11:15:03.606386,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/                    ,
2021-06-07T11:15:03.606386,GBH 2-28 F El-pneumatski čekić SDS+ 880W,39900.0,,0611267600,www.okov.rs,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w            ,
2021-06-07T11:15:03.606386,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-pu,
2021-06-07T11:15:03.606386,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/                                                          ,
2021-06-07T11:15:03.606386,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/                                ,
2021-06-07T11:15:03.606386,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-pu,
2021-06-07T11:15:03.606386,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah                                                           ,
2021-06-07T11:15:03.606386,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html                             ,
2021-06-07T11:15:03.606386,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/                                           ,
2021-06-07T11:15:03.606386,GWS 1400 Ugaona brusilica 125mm 1400W Bosch,14990.0,,0601824800,www.okov.rs,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch                                        ,
2021-06-08T11:15:02.757225,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.htm,
2021-06-08T11:15:02.757225,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom,
2021-06-08T11:15:02.757225,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/                                   ,
2021-06-08T11:15:02.757225,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/                    ,
2021-06-08T11:15:02.757225,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-pu,
2021-06-08T11:15:02.757225,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/                                                          ,
2021-06-08T11:15:02.757225,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/                                ,
2021-06-08T11:15:02.757225,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-pu,
2021-06-08T11:15:02.757225,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html                             ,
2021-06-08T11:15:02.757225,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/                                           ,
2021-06-08T17:21:35.883737,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.htm,
2021-06-08T17:21:35.883737,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom,
2021-06-08T17:21:35.883737,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/                                   ,
2021-06-08T17:21:35.883737,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/                    ,
2021-06-08T17:21:35.883737,GBH 2-28 F El-pneumatski čekić SDS+ 880W,39900.0,,0611267600,www.okov.rs,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w            ,
2021-06-08T17:21:35.883737,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-pu,
2021-06-08T17:21:35.883737,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/                                                          ,
2021-06-08T17:21:35.883737,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/                                ,
2021-06-08T17:21:35.883737,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-pu,
2021-06-08T17:21:35.883737,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah                                                           ,
2021-06-08T17:21:35.883737,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html                             ,
2021-06-08T17:21:35.883737,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/                                           ,
2021-06-08T17:21:35.883737,GWS 1400 Ugaona brusilica 125mm 1400W Bosch,14990.0,,0601824800,www.okov.rs,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch                                        ,
2021-06-08T17:29:28.195811,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-08T17:29:28.195811,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-08T17:29:28.195811,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2021-06-08T17:29:28.195811,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2021-06-08T17:29:28.195811,GBH 2-28 F El-pneumatski čekić SDS+ 880W,39900.0,,0611267600,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2021-06-08T17:29:28.195811,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-punjac-l-boxx-0601081301.html
2021-06-08T17:29:28.195811,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2021-06-08T17:29:28.195811,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2021-06-08T17:29:28.195811,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2021-06-08T17:29:28.195811,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2021-06-08T17:29:28.195811,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2021-06-08T17:29:28.195811,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2021-06-08T17:29:28.195811,GWS 1400 Ugaona brusilica 125mm 1400W Bosch,14990.0,,0601824800,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2021-06-10T11:15:03.199120,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-10T11:15:03.199120,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-10T11:15:03.199120,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2021-06-10T11:15:03.199120,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2021-06-10T11:15:03.199120,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2021-06-10T11:15:03.199120,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-punjac-l-boxx-0601081301.html
2021-06-10T11:15:03.199120,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2021-06-10T11:15:03.199120,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2021-06-10T11:15:03.199120,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2021-06-10T11:15:03.199120,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2021-06-10T11:15:03.199120,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2021-06-10T11:15:03.199120,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2021-06-10T11:15:03.199120,GWS 1400 Ugaona brusilica 125mm 1400W Bosch,14990.0,,0601824800,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2021-06-11T11:15:02.624933,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-11T11:15:02.624933,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-11T11:15:02.624933,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2021-06-11T11:15:02.624933,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2021-06-11T11:15:02.624933,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2021-06-11T11:15:02.624933,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-punjac-l-boxx-0601081301.html
2021-06-11T11:15:02.624933,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2021-06-11T11:15:02.624933,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2021-06-11T11:15:02.624933,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2021-06-11T11:15:02.624933,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2021-06-11T11:15:02.624933,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2021-06-11T11:15:02.624933,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2021-06-11T11:15:02.624933,GWS 1400 Ugaona brusilica 125mm 1400W Bosch,14990.0,,0601824800,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2021-06-12T11:15:11.195943,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-12T11:15:11.195943,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-12T11:15:11.195943,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2021-06-12T11:15:11.195943,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2021-06-12T11:15:11.195943,GBH 2-28 F El-pneumatski čekić SDS+ 880W,39900.0,,0611267600,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2021-06-12T11:15:11.195943,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-punjac-l-boxx-0601081301.html
2021-06-12T11:15:11.195943,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2021-06-12T11:15:11.195943,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2021-06-12T11:15:11.195943,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2021-06-12T11:15:11.195943,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2021-06-12T11:15:11.195943,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2021-06-12T11:15:11.195943,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2021-06-12T11:15:11.195943,GWS 1400 Ugaona brusilica 125mm 1400W Bosch,14990.0,,0601824800,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2021-06-13T11:15:03.184325,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),33677.0,42629.28,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-13T11:15:03.184325,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",36571.0,46292.52,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gbh-2-28-f-l-boxx-kofer-sa-izmenljivom-steznom-glavom-elektro-pneumatski-cekic-0611267600.html
2021-06-13T11:15:03.184325,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W",33640.0,41990.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2021-06-13T11:15:03.184325,"Elektro-pneumatski čekić Bosch GBH 2-28 F, 880W, L-Boxx",36480.0,46240.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2021-06-13T11:15:03.184325,GBH 2-28 F El-pneumatski čekić SDS+ 880W,39900.0,,0611267600,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2021-06-13T11:15:03.184325,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",36960.0,47735.55,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-stuje-metala-drveta-1x1-5-ah-punjac-l-boxx-0601081301.html
2021-06-13T11:15:03.184325,"Detektor struje Bosch D-tect 120, 120mm",29310.0,,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2021-06-13T11:15:03.184325,"Detektor struje Bosch D-tect 120, 1x1.5Ah, u L-Boxx-u",36890.0,,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2021-06-13T11:15:03.184325,"Detektor struje Bosch D-Tect 120 Solo, bez baterija i punjača, u  L-Boxx-u",26080.0,35860.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2021-06-13T11:15:03.184325,D-Tect 120 Detektor 12V Li-Ion 2.0Ah,47000.0,,0601081301,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2021-06-13T11:15:03.184325,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),12890.0,21636.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2021-06-13T11:15:03.184325,"Ugaona brusilica Bosch GWS 1400 , 1.400W, 125 mm",12890.0,,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
